,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,REFPOINT
362,-7511.736699998379,4864841.647200003,2,1,5,2,2,23,1371715406,65
363,-7516.474500000478,4864844.597199999,2,1,6,2,2,23,1371715441,67
364,-7504.881400000304,4864865.5295,2,1,9,2,2,23,1371715549,73
365,-7511.5214999988675,4864853.5402000025,2,1,7,2,2,23,1371715480,69
366,-7506.529300000519,4864862.554300003,2,1,8,2,2,23,1371715518,71
367,-7470.518699999899,4864863.662799999,2,1,26,2,2,23,1371715825,54
368,-7466.291100092231,4864859.3389488915,2,1,18,1,2,23,1371715891,28
369,-7474.652600001544,4864865.9525000015,2,1,27,2,2,23,1371715764,55
370,-7469.7391000017515,4864864.291500002,2,1,18,2,2,23,1371715867,29
371,-7331.747999999671,4864767.318000004,3,2,247,2,2,23,1371716681,104
372,-7480.431491758674,4864867.1309280535,2,1,17,1,2,23,1371715962,26
373,-7331.400499999522,4864768.478600003,3,2,248,2,2,23,1371716626,105
374,-7461.524049259721,4864852.0464766035,2,1,217,1,2,23,1371716186,50
375,-7474.582499999553,4864866.872299999,2,1,17,2,2,23,1371715931,27
376,-7336.700399998575,4864764.478799999,3,2,246,2,2,23,1371716752,102
377,-7337.394799999893,4864763.226999998,3,2,245,2,2,23,1371716787,101
378,-7340.524599999189,4864757.585900001,3,2,244,2,2,23,1371716816,100
379,-7341.214999999851,4864756.341499999,3,2,243,2,2,23,1371716847,99
380,-7327.492165092379,4864766.668530561,3,2,247,1,2,23,1371716709,103
381,-7339.1538871750245,4864749.384690456,3,2,242,1,2,23,1371716925,96
382,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717031,95
383,-7344.211399998516,4864750.939999999,3,2,242,2,2,23,1371716886,97
384,-7337.23213905096,4864752.848840348,3,2,243,1,2,23,1371716974,98
385,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717061,95
386,-7347.108300000428,4864748.045599997,3,2,240,2,2,23,1371717254,94
387,-7407.379599999636,4864799.6941,3,2,201,2,2,23,1371717398,48
388,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717463,47
389,-7410.328999999911,4864800.005599998,3,2,202,2,2,23,1371717496,49
390,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717550,47
391,-7411.2507000006735,4864792.7678999975,3,2,203,2,2,23,1371719999,51
392,-7413.955299999566,4864787.794299996,3,2,205,2,2,23,1371720070,53
393,-7413.154800001532,4864789.236699998,3,2,204,2,2,23,1371720033,52
394,-7413.921399999409,4864785.033399999,3,2,206,2,2,23,1371720102,54
395,-7403.73600000143,4864789.018399999,3,2,209,2,2,23,1371720209,57
396,-7405.100900001824,4864789.7755,3,2,207,2,2,23,1371720141,55
397,-7406.063099998981,4864788.219300002,3,2,208,2,2,23,1371720174,56
398,-7404.705499999225,4864787.466200002,3,2,210,2,2,23,1371720243,58
399,-7398.11080000177,4864785.8972999975,3,2,211,2,2,23,1371720283,59
400,-7397.859799999744,4864783.668200001,3,2,214,2,2,23,1371720375,63
401,-7399.109700001776,4864784.361699998,3,2,212,2,2,23,1371720313,60
402,-7396.896099999547,4864785.223499998,3,2,213,2,2,23,1371720345,61
403,-7390.649026967585,4864785.979925662,3,2,215,1,2,23,1371720616,64
404,-7415.163003530352,4864796.084482223,3,2,203,1,2,23,1371720501,50
405,-7391.35909999907,4864782.1516999975,3,2,215,2,2,23,1371720579,65
406,-7398.5587060302505,4864779.87839587,3,2,214,1,2,23,1371720446,62
407,-7392.357000000775,4864780.615599996,3,2,216,2,2,23,1371720655,67
408,-7395.100707694888,4864777.95992858,3,2,216,1,2,23,1371720720,66
409,-7390.095800001174,4864781.450599998,3,2,217,2,2,23,1371720759,68
410,-7391.084499999882,4864779.909699999,3,2,218,2,2,23,1371720788,69
411,-7383.265599999577,4864777.661399998,3,2,221,2,2,23,1371720885,72
412,-7384.211300000548,4864776.0964,3,2,222,2,2,23,1371720915,73
413,-7384.393399998547,4864778.2870000005,3,2,219,2,2,23,1371720822,70
414,-7376.4010000005355,4864773.852899998,3,2,223,2,2,23,1371720953,75
415,-7385.372800000012,4864776.740699999,3,2,220,2,2,23,1371720855,71
416,-7370.614700000732,4864768.552900001,3,2,224,2,2,23,1371721112,76
417,-7369.632300000639,4864770.0979999965,3,2,225,2,2,23,1371721076,77
418,-7374.294482905418,4864777.897182643,3,2,223,1,2,23,1371720996,74
419,-7377.651299998164,4864772.941299997,3,2,250,2,2,23,1371721042,106
420,-7363.03830000013,4864766.439499997,3,2,229,2,2,23,1371721274,81
421,-7368.386100001633,4864769.406199999,3,2,227,2,2,23,1371721208,79
422,-7362.526500001551,4864764.065700002,3,2,230,2,2,23,1371721306,83
423,-7369.414400000124,4864767.887100004,3,2,226,2,2,23,1371721153,78
424,-7363.996100001038,4864764.880800001,3,2,228,2,2,23,1371721246,80
425,-7356.978100001811,4864760.987300001,3,2,232,2,2,23,1371721423,85
426,-7356.0102000012985,4864762.5402000025,3,2,233,2,2,23,1371721452,86
427,-7363.228232070805,4864760.277467221,3,2,230,1,2,23,1371721348,82
428,-7361.5406999997795,4864765.608599998,3,2,231,2,2,23,1371721391,84
429,-7352.9321568608275,4864754.565126285,3,2,236,1,2,23,1371721584,89
430,-7349.279599998145,4864758.806000002,3,2,237,2,2,23,1371721621,91
431,-7354.719900000841,4864761.8244,3,2,235,2,2,23,1371721518,88
432,-7350.146999999882,4864757.249200001,3,2,236,2,2,23,1371721549,90
433,-7355.670499999076,4864760.262000002,3,2,234,2,2,23,1371721485,87
434,-7536.598200000822,4864918.117200002,2,1,101,2,2,23,1371713642,2
435,-7348.8982000015685,4864756.556000002,3,2,238,2,2,23,1371721651,92
436,-7536.6211999990055,4864934.2251999965,2,1,106,2,2,23,1371713682,13
437,-7348.012899998575,4864758.103299998,3,2,239,2,2,23,1371721686,93
438,-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371713875,7
439,-7524.570399999618,4864934.093000002,2,1,102,2,2,23,1371713799,5
440,-7533.896200001241,4864939.258299999,2,1,105,2,2,23,1371713833,11
441,-7527.451099999249,4864929.146399997,2,1,101,2,2,23,1371713767,2
442,-7541.264299999922,4864920.7782000005,2,1,106,2,2,23,1371713724,13
443,-7528.816401548684,4864959.430612221,2,1,104,1,2,23,1371714192,8
444,-7510.437173217535,4864949.2514167065,2,1,103,1,2,23,1371714119,6
445,-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371714086,7
446,-7523.628199998288,4864951.958300002,2,1,104,2,2,23,1371714158,9
447,-7564.196299999952,4864887.1932,2,1,111,2,2,23,1371714347,18
448,-7559.497299998999,4864887.650399998,2,1,112,2,2,23,1371714298,20
449,-7571.093400001526,4864871.7184000015,2,1,110,2,2,23,1371714385,17
450,-7562.186200000346,4864866.785099998,2,1,109,2,2,23,1371714424,16
451,-7555.132300000639,4864885.251500003,2,1,107,2,2,23,1371714501,14
452,-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714723,23
453,-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714650,23
454,-7537.339899998158,4864895.785400003,2,1,117,2,2,23,1371714547,21
455,-7559.78200000152,4864871.373499997,2,1,108,2,2,23,1371714459,15
456,-7521.867186445744,4864889.477093995,2,1,29,1,2,23,1371714792,58
457,-7516.841499999165,4864889.291000001,2,1,28,2,2,23,1371714839,57
458,-7517.912551965565,4864887.286727645,2,1,28,1,2,23,1371714821,56
459,-7526.710926756264,4864892.801808476,2,1,15,1,2,23,1371714752,22
460,-7516.088799998164,4864889.878200002,2,1,16,2,2,23,1371714911,25
461,-7512.604163631797,4864884.949543999,2,1,16,1,2,23,1371714937,24
462,-7520.755800001323,4864891.4821000025,2,1,29,2,2,23,1371714870,59
463,-7502.449700001627,4864884.176100002,2,1,22,2,2,23,1371714984,53
464,-7480.124099999665,4864894.9306000015,2,1,10,2,2,23,1371715124,3
465,-7482.4561760276565,4864901.429579936,2,1,10,1,2,23,1371715073,0
466,-7491.030633945018,4864865.38593483,2,1,2,1,2,23,1371715250,44
467,-7501.221900001168,4864863.072899997,2,1,2,2,2,23,1371715218,52
468,-7489.177499998361,4864899.944899999,2,1,10,2,2,23,1371715032,3
469,-7506.731899999082,4864850.683999999,2,1,4,2,2,23,1371715365,63
470,-7502.826900001615,4864860.174599998,2,1,3,2,2,23,1371715295,61
471,-7511.736699998379,4864841.647200003,2,1,5,2,2,23,1371715408,65
472,-7516.474500000478,4864844.597199999,2,1,6,2,2,23,1371715442,67
473,-7504.881400000304,4864865.5295,2,1,9,2,2,23,1371715550,73
474,-7470.518699999899,4864863.662799999,2,1,26,2,2,23,1371715827,54
475,-7474.652600001544,4864865.9525000015,2,1,27,2,2,23,1371715765,55
476,-7506.529300000519,4864862.554300003,2,1,8,2,2,23,1371715520,71
477,-7511.5214999988675,4864853.5402000025,2,1,7,2,2,23,1371715481,69
478,-7469.7391000017515,4864864.291500002,2,1,18,2,2,23,1371715870,29
479,-7466.291100092231,4864859.3389488915,2,1,18,1,2,23,1371715892,28
480,-7474.582499999553,4864866.872299999,2,1,17,2,2,23,1371715931,27
481,-7480.431491758674,4864867.1309280535,2,1,17,1,2,23,1371715963,26
482,-7458.26419999823,4864852.0842999965,2,1,217,2,2,23,1371716151,51
483,-7331.400499999522,4864768.478600003,3,2,248,2,2,23,1371716627,105
484,-7336.700399998575,4864764.478799999,3,2,246,2,2,23,1371716753,102
485,-7327.492165092379,4864766.668530561,3,2,247,1,2,23,1371716710,103
486,-7331.747999999671,4864767.318000004,3,2,247,2,2,23,1371716682,104
487,-7344.211399998516,4864750.939999999,3,2,242,2,2,23,1371716888,97
488,-7337.394799999893,4864763.226999998,3,2,245,2,2,23,1371716789,101
489,-7341.214999999851,4864756.341499999,3,2,243,2,2,23,1371716849,99
490,-7340.524599999189,4864757.585900001,3,2,244,2,2,23,1371716818,100
491,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717063,95
492,-7339.1538871750245,4864749.384690456,3,2,242,1,2,23,1371716926,96
493,-7347.108300000428,4864748.045599997,3,2,240,2,2,23,1371717256,94
494,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717032,95
495,-7337.23213905096,4864752.848840348,3,2,243,1,2,23,1371716974,98
496,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717464,47
497,-7407.379599999636,4864799.6941,3,2,201,2,2,23,1371717399,48
498,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717551,47
499,-7410.328999999911,4864800.005599998,3,2,202,2,2,23,1371717497,49
500,-7413.955299999566,4864787.794299996,3,2,205,2,2,23,1371720071,53
501,-7413.154800001532,4864789.236699998,3,2,204,2,2,23,1371720034,52
502,-7411.2507000006735,4864792.7678999975,3,2,203,2,2,23,1371720001,51
503,-7413.921399999409,4864785.033399999,3,2,206,2,2,23,1371720103,54
504,-7405.100900001824,4864789.7755,3,2,207,2,2,23,1371720143,55
505,-7403.73600000143,4864789.018399999,3,2,209,2,2,23,1371720211,57
506,-7398.11080000177,4864785.8972999975,3,2,211,2,2,23,1371720285,59
507,-7404.705499999225,4864787.466200002,3,2,210,2,2,23,1371720245,58
508,-7406.063099998981,4864788.219300002,3,2,208,2,2,23,1371720175,56
509,-7397.859799999744,4864783.668200001,3,2,214,2,2,23,1371720377,63
510,-7415.163003530352,4864796.084482223,3,2,203,1,2,23,1371720503,50
511,-7399.109700001776,4864784.361699998,3,2,212,2,2,23,1371720314,60
512,-7398.5587060302505,4864779.87839587,3,2,214,1,2,23,1371720448,62
513,-7396.896099999547,4864785.223499998,3,2,213,2,2,23,1371720346,61
514,-7392.357000000775,4864780.615599996,3,2,216,2,2,23,1371720656,67
515,-7391.35909999907,4864782.1516999975,3,2,215,2,2,23,1371720581,65
516,-7390.649026967585,4864785.979925662,3,2,215,1,2,23,1371720617,64
517,-7395.100707694888,4864777.95992858,3,2,216,1,2,23,1371720715,66
518,-7385.372800000012,4864776.740699999,3,2,220,2,2,23,1371720856,71
519,-7390.095800001174,4864781.450599998,3,2,217,2,2,23,1371720761,68
520,-7391.084499999882,4864779.909699999,3,2,218,2,2,23,1371720789,69
521,-7384.393399998547,4864778.2870000005,3,2,219,2,2,23,1371720824,70
522,-7383.265599999577,4864777.661399998,3,2,221,2,2,23,1371720887,72
523,-7374.294482905418,4864777.897182643,3,2,223,1,2,23,1371720996,74
524,-7384.211300000548,4864776.0964,3,2,222,2,2,23,1371720917,73
525,-7377.651299998164,4864772.941299997,3,2,250,2,2,23,1371721044,106
526,-7376.4010000005355,4864773.852899998,3,2,223,2,2,23,1371720955,75
527,-7368.386100001633,4864769.406199999,3,2,227,2,2,23,1371721209,79
528,-7370.614700000732,4864768.552900001,3,2,224,2,2,23,1371721114,76
529,-7369.632300000639,4864770.0979999965,3,2,225,2,2,23,1371721077,77
530,-7363.996100001038,4864764.880800001,3,2,228,2,2,23,1371721242,80
531,-7369.414400000124,4864767.887100004,3,2,226,2,2,23,1371721152,78
532,-7363.228232070805,4864760.277467221,3,2,230,1,2,23,1371721350,82
533,-7363.03830000013,4864766.439499997,3,2,229,2,2,23,1371721275,81
534,-7362.526500001551,4864764.065700002,3,2,230,2,2,23,1371721307,83
535,-7361.5406999997795,4864765.608599998,3,2,231,2,2,23,1371721393,84
536,-7356.0102000012985,4864762.5402000025,3,2,233,2,2,23,1371721453,86
537,-7350.146999999882,4864757.249200001,3,2,236,2,2,23,1371721550,90
538,-7356.978100001811,4864760.987300001,3,2,232,2,2,23,1371721424,85
539,-7354.719900000841,4864761.8244,3,2,235,2,2,23,1371721519,88
540,-7355.670499999076,4864760.262000002,3,2,234,2,2,23,1371721486,87
541,-7348.012899998575,4864758.103299998,3,2,239,2,2,23,1371721687,93
542,-7352.9321568608275,4864754.565126285,3,2,236,1,2,23,1371721586,89
543,-7348.8982000015685,4864756.556000002,3,2,238,2,2,23,1371721652,92
544,-7349.279599998145,4864758.806000002,3,2,237,2,2,23,1371721623,91
545,-7524.570399999618,4864934.093000002,2,1,102,2,2,23,1371713800,5
546,-7541.264299999922,4864920.7782000005,2,1,106,2,2,23,1371713726,13
547,-7527.451099999249,4864929.146399997,2,1,101,2,2,23,1371713768,2
548,-7536.598200000822,4864918.117200002,2,1,101,2,2,23,1371713643,2
549,-7536.6211999990055,4864934.2251999965,2,1,106,2,2,23,1371713684,13
550,-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371714087,7
551,-7533.896200001241,4864939.258299999,2,1,105,2,2,23,1371713834,11
552,-7510.437173217535,4864949.2514167065,2,1,103,1,2,23,1371714120,6
553,-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371713876,7
554,-7564.196299999952,4864887.1932,2,1,111,2,2,23,1371714348,18
555,-7559.497299998999,4864887.650399998,2,1,112,2,2,23,1371714300,20
556,-7523.628199998288,4864951.958300002,2,1,104,2,2,23,1371714159,9
557,-7528.816401548684,4864959.430612221,2,1,104,1,2,23,1371714193,8
558,-7555.132300000639,4864885.251500003,2,1,107,2,2,23,1371714502,14
559,-7537.339899998158,4864895.785400003,2,1,117,2,2,23,1371714549,21
560,-7559.78200000152,4864871.373499997,2,1,108,2,2,23,1371714460,15
561,-7562.186200000346,4864866.785099998,2,1,109,2,2,23,1371714426,16
562,-7571.093400001526,4864871.7184000015,2,1,110,2,2,23,1371714386,17
563,-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714651,23
564,-7521.867186445744,4864889.477093995,2,1,29,1,2,23,1371714792,58
565,-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714722,23
566,-7526.710926756264,4864892.801808476,2,1,15,1,2,23,1371714753,22
567,-7516.088799998164,4864889.878200002,2,1,16,2,2,23,1371714912,25
568,-7517.912551965565,4864887.286727645,2,1,28,1,2,23,1371714823,56
569,-7520.755800001323,4864891.4821000025,2,1,29,2,2,23,1371714872,59
570,-7516.841499999165,4864889.291000001,2,1,28,2,2,23,1371714840,57
571,-7512.604163631797,4864884.949543999,2,1,16,1,2,23,1371714939,24
572,-7489.177499998361,4864899.944899999,2,1,10,2,2,23,1371715033,3
573,-7502.449700001627,4864884.176100002,2,1,22,2,2,23,1371714985,53
574,-7480.124099999665,4864894.9306000015,2,1,10,2,2,23,1371715126,3
575,-7482.4561760276565,4864901.429579936,2,1,10,1,2,23,1371715075,0
576,-7491.030633945018,4864865.38593483,2,1,2,1,2,23,1371715252,44
577,-7502.826900001615,4864860.174599998,2,1,3,2,2,23,1371715296,61
578,-7511.736699998379,4864841.647200003,2,1,5,2,2,23,1371715409,65
579,-7506.731899999082,4864850.683999999,2,1,4,2,2,23,1371715366,63
580,-7501.221900001168,4864863.072899997,2,1,2,2,2,23,1371715220,52
581,-7506.529300000519,4864862.554300003,2,1,8,2,2,23,1371715521,71
582,-7516.474500000478,4864844.597199999,2,1,6,2,2,23,1371715444,67
583,-7504.881400000304,4864865.5295,2,1,9,2,2,23,1371715552,73
584,-7511.5214999988675,4864853.5402000025,2,1,7,2,2,23,1371715483,69
585,-7474.652600001544,4864865.9525000015,2,1,27,2,2,23,1371715767,55
586,-7469.7391000017515,4864864.291500002,2,1,18,2,2,23,1371715868,29
587,-7466.291100092231,4864859.3389488915,2,1,18,1,2,23,1371715897,28
588,-7474.582499999553,4864866.872299999,2,1,17,2,2,23,1371715933,27
589,-7470.518699999899,4864863.662799999,2,1,26,2,2,23,1371715828,54
590,-7457.242100000381,4864853.930299997,2,1,216,2,2,23,1371716117,49
591,-7458.26419999823,4864852.0842999965,2,1,217,2,2,23,1371716146,51
592,-7480.431491758674,4864867.1309280535,2,1,17,1,2,23,1371715965,26
593,-7461.524049259721,4864852.0464766035,2,1,217,1,2,23,1371716202,50
594,-7327.492165092379,4864766.668530561,3,2,247,1,2,23,1371716712,103
595,-7331.400499999522,4864768.478600003,3,2,248,2,2,23,1371716629,105
596,-7336.700399998575,4864764.478799999,3,2,246,2,2,23,1371716755,102
597,-7331.747999999671,4864767.318000004,3,2,247,2,2,23,1371716683,104
598,-7337.394799999893,4864763.226999998,3,2,245,2,2,23,1371716790,101
599,-7339.1538871750245,4864749.384690456,3,2,242,1,2,23,1371716928,96
600,-7341.214999999851,4864756.341499999,3,2,243,2,2,23,1371716850,99
601,-7344.211399998516,4864750.939999999,3,2,242,2,2,23,1371716889,97
602,-7340.524599999189,4864757.585900001,3,2,244,2,2,23,1371716819,100
603,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717034,95
604,-7347.108300000428,4864748.045599997,3,2,240,2,2,23,1371717257,94
605,-7337.23213905096,4864752.848840348,3,2,243,1,2,23,1371716975,98
606,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717064,95
607,-7410.328999999911,4864800.005599998,3,2,202,2,2,23,1371717498,49
608,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717466,47
609,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717553,47
610,-7407.379599999636,4864799.6941,3,2,201,2,2,23,1371717401,48
611,-7411.2507000006735,4864792.7678999975,3,2,203,2,2,23,1371720002,51
612,-7413.921399999409,4864785.033399999,3,2,206,2,2,23,1371720105,54
613,-7413.955299999566,4864787.794299996,3,2,205,2,2,23,1371720073,53
614,-7413.154800001532,4864789.236699998,3,2,204,2,2,23,1371720036,52
615,-7405.100900001824,4864789.7755,3,2,207,2,2,23,1371720144,55
616,-7404.705499999225,4864787.466200002,3,2,210,2,2,23,1371720246,58
617,-7403.73600000143,4864789.018399999,3,2,209,2,2,23,1371720212,57
618,-7398.11080000177,4864785.8972999975,3,2,211,2,2,23,1371720286,59
619,-7406.063099998981,4864788.219300002,3,2,208,2,2,23,1371720177,56
620,-7399.109700001776,4864784.361699998,3,2,212,2,2,23,1371720316,60
621,-7415.163003530352,4864796.084482223,3,2,203,1,2,23,1371720504,50
622,-7398.5587060302505,4864779.87839587,3,2,214,1,2,23,1371720449,62
623,-7396.896099999547,4864785.223499998,3,2,213,2,2,23,1371720348,61
624,-7397.859799999744,4864783.668200001,3,2,214,2,2,23,1371720378,63
625,-7395.100707694888,4864777.95992858,3,2,216,1,2,23,1371720714,66
626,-7390.649026967585,4864785.979925662,3,2,215,1,2,23,1371720619,64
627,-7391.35909999907,4864782.1516999975,3,2,215,2,2,23,1371720582,65
628,-7392.357000000775,4864780.615599996,3,2,216,2,2,23,1371720657,67
629,-7385.372800000012,4864776.740699999,3,2,220,2,2,23,1371720857,71
630,-7391.084499999882,4864779.909699999,3,2,218,2,2,23,1371720791,69
631,-7390.095800001174,4864781.450599998,3,2,217,2,2,23,1371720762,68
632,-7384.393399998547,4864778.2870000005,3,2,219,2,2,23,1371720825,70
633,-7383.265599999577,4864777.661399998,3,2,221,2,2,23,1371720889,72
634,-7374.294482905418,4864777.897182643,3,2,223,1,2,23,1371720998,74
635,-7377.651299998164,4864772.941299997,3,2,250,2,2,23,1371721045,106
636,-7376.4010000005355,4864773.852899998,3,2,223,2,2,23,1371720956,75
637,-7384.211300000548,4864776.0964,3,2,222,2,2,23,1371720918,73
638,-7368.386100001633,4864769.406199999,3,2,227,2,2,23,1371721211,79
639,-7370.614700000732,4864768.552900001,3,2,224,2,2,23,1371721115,76
640,-7369.414400000124,4864767.887100004,3,2,226,2,2,23,1371721153,78
641,-7369.632300000639,4864770.0979999965,3,2,225,2,2,23,1371721079,77
642,-7363.228232070805,4864760.277467221,3,2,230,1,2,23,1371721351,82
643,-7363.996100001038,4864764.880800001,3,2,228,2,2,23,1371721244,80
644,-7363.03830000013,4864766.439499997,3,2,229,2,2,23,1371721277,81
645,-7362.526500001551,4864764.065700002,3,2,230,2,2,23,1371721308,83
646,-7354.719900000841,4864761.8244,3,2,235,2,2,23,1371721521,88
647,-7355.670499999076,4864760.262000002,3,2,234,2,2,23,1371721488,87
